,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
250,113.0,2.701824426651001,0.16410872340202332,9.999999747378752e-05,50.0,-20.37867546081543,0.0,0.0
251,113.0,2.704176664352417,0.148188978433609,9.999999747378752e-05,,,,0.0
252,113.0,2.7005109786987305,0.1672298014163971,9.999999747378752e-05,,,,0.0
253,113.0,2.7146353721618652,0.17015127837657928,9.999999747378752e-05,,,,0.0
254,113.0,2.7106382846832275,0.14575894176959991,9.999999747378752e-05,,,,0.0
255,113.0,2.6979174613952637,0.16853971779346466,9.999999747378752e-05,,,,0.0
256,113.0,2.6948659420013428,0.1544695347547531,9.999999747378752e-05,,,,0.0
257,113.0,2.689784049987793,0.14442619681358337,9.999999747378752e-05,,,,0.0
258,113.0,2.69197940826416,0.14582566916942596,9.999999747378752e-05,,,,0.0
259,112.0,2.695479393005371,0.16539913415908813,9.999999747378752e-05,,,,0.0
260,112.0,2.702151298522949,0.15797129273414612,9.999999747378752e-05,,,,0.0
261,112.0,2.701688528060913,0.16335326433181763,9.999999747378752e-05,,,,0.0
262,112.0,2.6915769577026367,0.15319131314754486,9.999999747378752e-05,,,,0.0
263,112.0,2.7100539207458496,0.16481681168079376,9.999999747378752e-05,,,,0.0
264,112.0,2.7054290771484375,0.1596955806016922,9.999999747378752e-05,,,,0.0
265,112.0,2.7114131450653076,0.14936736226081848,9.999999747378752e-05,,,,0.0
266,112.0,2.7150752544403076,0.15371787548065186,9.999999747378752e-05,,,,0.0
267,112.0,2.7268896102905273,0.1753353625535965,9.999999747378752e-05,,,,0.0
268,112.0,2.747910737991333,0.13614057004451752,9.999999747378752e-05,,,,0.0
269,112.0,2.7520546913146973,0.16384084522724152,9.999999747378752e-05,,,,0.0
270,112.0,2.7475264072418213,0.16863037645816803,9.999999747378752e-05,,,,0.0
271,112.0,2.7371277809143066,0.15633440017700195,9.999999747378752e-05,,,,0.0
272,112.0,2.73323392868042,0.17082715034484863,9.999999747378752e-05,,,,0.0
273,112.0,2.72336745262146,0.1670423299074173,9.999999747378752e-05,,,,0.0
274,112.0,2.70744252204895,0.15442200005054474,9.999999747378752e-05,,,,0.0
275,112.0,2.7103753089904785,0.1720248907804489,9.999999747378752e-05,,,,0.0
276,112.0,2.7393133640289307,0.1687736213207245,9.999999747378752e-05,,,,0.0
277,112.0,2.7358460426330566,0.14978232979774475,9.999999747378752e-05,,,,0.0
278,112.0,2.7539334297180176,0.171631321310997,9.999999747378752e-05,,,,0.0
279,112.0,2.7595345973968506,0.1642804890871048,9.999999747378752e-05,,,,0.0
280,112.0,2.7708239555358887,0.15291623771190643,9.999999747378752e-05,,,,0.0
281,112.0,2.795095920562744,0.16602222621440887,9.999999747378752e-05,,,,0.0
282,113.0,2.7977495193481445,0.19183246791362762,9.999999747378752e-05,,,,0.0
283,113.0,2.8009727001190186,0.20690762996673584,9.999999747378752e-05,,,,0.0
284,112.0,2.8197696208953857,0.1834906041622162,9.999999747378752e-05,,,,0.0
285,113.0,2.8498423099517822,0.18403485417366028,9.999999747378752e-05,,,,0.0
286,113.0,2.8574886322021484,0.16977019608020782,9.999999747378752e-05,,,,0.0
287,113.0,2.8644659519195557,0.20360922813415527,9.999999747378752e-05,,,,0.0
288,113.0,2.8769326210021973,0.1948424130678177,9.999999747378752e-05,,,,0.0
289,113.0,2.8957440853118896,0.20503459870815277,9.999999747378752e-05,,,,0.0
290,113.0,2.9193830490112305,0.19402705132961273,9.999999747378752e-05,,,,0.0
291,113.0,2.9134902954101562,0.1987682729959488,9.999999747378752e-05,,,,0.0
292,113.0,2.912476062774658,0.1985035240650177,9.999999747378752e-05,,,,0.0
293,113.0,2.9275848865509033,0.20895373821258545,9.999999747378752e-05,,,,0.0
294,113.0,2.9225685596466064,0.21135759353637695,9.999999747378752e-05,,,,0.0
295,113.0,2.9253180027008057,0.17266519367694855,9.999999747378752e-05,,,,0.0
296,113.0,2.9157938957214355,0.22475184500217438,9.999999747378752e-05,,,,0.0
297,113.0,2.940903902053833,0.20752501487731934,9.999999747378752e-05,,,,0.0
298,113.0,2.959096908569336,0.1832788735628128,9.999999747378752e-05,,,,0.0
299,113.0,2.9555137157440186,0.21530193090438843,9.999999747378752e-05,,,,0.0
300,113.0,2.9696953296661377,0.22003035247325897,9.999999747378752e-05,,,,0.0
301,113.0,2.962440252304077,0.21475084125995636,9.999999747378752e-05,,,,0.0
302,113.0,2.969017505645752,0.20272354781627655,9.999999747378752e-05,,,,0.0
303,113.0,2.9635982513427734,0.20606644451618195,9.999999747378752e-05,,,,0.0
304,113.0,2.9879777431488037,0.20881609618663788,9.999999747378752e-05,,,,0.0
305,113.0,2.9798684120178223,0.23163868486881256,9.999999747378752e-05,,,,0.0
306,113.0,2.9960243701934814,0.20680196583271027,9.999999747378752e-05,,,,0.0
307,113.0,2.994234561920166,0.21491830050945282,9.999999747378752e-05,,,,0.0
308,113.0,2.9926607608795166,0.20088814198970795,9.999999747378752e-05,,,,0.0
309,113.0,3.0006563663482666,0.21148553490638733,9.999999747378752e-05,,,,0.0
310,113.0,2.9892868995666504,0.2044702172279358,9.999999747378752e-05,,,,0.0
311,113.0,3.0156307220458984,0.22027207911014557,9.999999747378752e-05,,,,0.0
312,113.0,3.0013928413391113,0.21819660067558289,9.999999747378752e-05,,,,0.0
313,113.0,3.0102620124816895,0.22394010424613953,9.999999747378752e-05,,,,0.0
314,113.0,3.0055418014526367,0.221215158700943,9.999999747378752e-05,,,,0.0
315,113.0,2.9934771060943604,0.22158662974834442,9.999999747378752e-05,,,,0.0
316,113.0,3.008780002593994,0.19958440959453583,9.999999747378752e-05,,,,0.0
317,113.0,3.0233137607574463,0.2116052359342575,9.999999747378752e-05,,,,0.0
318,113.0,3.0382285118103027,0.22061990201473236,9.999999747378752e-05,,,,0.0
319,113.0,3.034273624420166,0.19672329723834991,9.999999747378752e-05,,,,0.0
320,113.0,3.0401158332824707,0.20423971116542816,9.999999747378752e-05,,,,0.0
321,113.0,3.034620761871338,0.2130090743303299,9.999999747378752e-05,,,,0.0
322,113.0,3.0308616161346436,0.20486003160476685,9.999999747378752e-05,,,,0.0
323,113.0,3.0383172035217285,0.21437473595142365,9.999999747378752e-05,,,,0.0
324,113.0,3.0543055534362793,0.22761429846286774,9.999999747378752e-05,,,,0.0
325,113.0,3.0638906955718994,0.21248188614845276,9.999999747378752e-05,,,,0.0
326,113.0,3.0691123008728027,0.202719047665596,9.999999747378752e-05,,,,0.0
327,113.0,3.05375337600708,0.2257331907749176,9.999999747378752e-05,,,,0.0
328,113.0,3.104316234588623,0.21734310686588287,9.999999747378752e-05,,,,0.0
329,113.0,3.11674165725708,0.20707663893699646,9.999999747378752e-05,,,,0.0
330,113.0,3.1136491298675537,0.21595515310764313,9.999999747378752e-05,,,,0.0
331,113.0,3.1154236793518066,0.21069613099098206,9.999999747378752e-05,,,,0.0
332,113.0,3.1300880908966064,0.2058877944946289,9.999999747378752e-05,,,,0.0
333,113.0,3.1236572265625,0.20996598899364471,9.999999747378752e-05,,,,0.0
334,113.0,3.1392691135406494,0.21175101399421692,9.999999747378752e-05,,,,0.0
335,113.0,3.1000187397003174,0.2279364913702011,9.999999747378752e-05,,,,0.0
336,113.0,3.113666296005249,0.21046483516693115,9.999999747378752e-05,,,,0.0
337,113.0,3.1236488819122314,0.20053569972515106,9.999999747378752e-05,,,,0.0
338,113.0,3.1196517944335938,0.2164062112569809,9.999999747378752e-05,,,,0.0
339,113.0,3.119797706604004,0.23573486506938934,9.999999747378752e-05,,,,0.0
340,113.0,3.105583429336548,0.22522054612636566,9.999999747378752e-05,,,,0.0
341,113.0,3.094134569168091,0.21546146273612976,9.999999747378752e-05,,,,0.0
342,113.0,3.097639799118042,0.22968651354312897,9.999999747378752e-05,,,,0.0
343,113.0,3.119091749191284,0.2207491546869278,9.999999747378752e-05,,,,0.0
344,113.0,3.0892255306243896,0.22387541830539703,9.999999747378752e-05,,,,0.0
345,113.0,3.0995373725891113,0.21591025590896606,9.999999747378752e-05,,,,0.0
346,113.0,3.089995861053467,0.22577685117721558,9.999999747378752e-05,,,,0.0
347,113.0,3.100405693054199,0.22038397192955017,9.999999747378752e-05,,,,0.0
348,113.0,3.1001620292663574,0.22569356858730316,9.999999747378752e-05,,,,0.0
349,112.0,3.094446897506714,0.23197315633296967,9.999999747378752e-05,,,,0.0
350,112.0,3.086671829223633,0.23156768083572388,9.999999747378752e-05,,,,0.0
351,112.0,3.0929009914398193,0.21853694319725037,9.999999747378752e-05,,,,0.0
352,112.0,3.0975069999694824,0.24037329852581024,9.999999747378752e-05,,,,0.0
353,112.0,3.094982385635376,0.22221294045448303,9.999999747378752e-05,,,,0.0
354,112.0,3.1092801094055176,0.2038142830133438,9.999999747378752e-05,,,,0.0
355,112.0,3.093494176864624,0.22214384377002716,9.999999747378752e-05,,,,0.0
356,112.0,3.0883102416992188,0.21318583190441132,9.999999747378752e-05,,,,0.0
357,112.0,3.0984714031219482,0.2090197652578354,9.999999747378752e-05,,,,0.0
358,112.0,3.10219144821167,0.2265046238899231,9.999999747378752e-05,,,,0.0
359,112.0,3.1030237674713135,0.20450738072395325,9.999999747378752e-05,,,,0.0
360,112.0,3.0981881618499756,0.22101850807666779,9.999999747378752e-05,,,,0.0
361,112.0,3.111172914505005,0.2018471360206604,9.999999747378752e-05,,,,0.0
362,112.0,3.114088296890259,0.2286515086889267,9.999999747378752e-05,,,,0.0
363,112.0,3.1080760955810547,0.23744817078113556,9.999999747378752e-05,,,,0.0
364,112.0,3.10217022895813,0.22762231528759003,9.999999747378752e-05,,,,0.0
365,112.0,3.1044092178344727,0.21658803522586823,9.999999747378752e-05,,,,0.0
366,112.0,3.1147565841674805,0.22029264271259308,9.999999747378752e-05,,,,0.0
367,112.0,3.1242432594299316,0.2193484902381897,9.999999747378752e-05,,,,0.0
368,112.0,3.111423969268799,0.23731039464473724,9.999999747378752e-05,,,,0.0
369,112.0,3.1078810691833496,0.22785291075706482,9.999999747378752e-05,,,,0.0
370,112.0,3.0928614139556885,0.2209940254688263,9.999999747378752e-05,,,,0.0
371,112.0,3.1062395572662354,0.22612065076828003,9.999999747378752e-05,,,,0.0
372,112.0,3.0807764530181885,0.23054181039333344,9.999999747378752e-05,,,,0.0
373,112.0,3.08366060256958,0.21970829367637634,9.999999747378752e-05,,,,0.0
374,112.0,3.0525097846984863,0.2333914041519165,9.999999747378752e-05,,,,0.0
375,112.0,3.0765695571899414,0.2199334055185318,9.999999747378752e-05,,,,0.0
376,112.0,3.059267520904541,0.2170298844575882,9.999999747378752e-05,,,,0.0
377,112.0,3.047914743423462,0.2347995787858963,9.999999747378752e-05,,,,0.0
378,112.0,3.0287458896636963,0.2158403843641281,9.999999747378752e-05,,,,0.0
379,112.0,3.036816120147705,0.2049311250448227,9.999999747378752e-05,,,,0.0
380,112.0,3.0194015502929688,0.2070803940296173,9.999999747378752e-05,,,,0.0
381,112.0,3.026177406311035,0.20262065529823303,9.999999747378752e-05,,,,0.0
382,112.0,3.042053699493408,0.2246902734041214,9.999999747378752e-05,,,,0.0
383,112.0,3.0325064659118652,0.23320208489894867,9.999999747378752e-05,,,,0.0
384,112.0,3.02698016166687,0.21453900635242462,9.999999747378752e-05,,,,0.0
385,112.0,3.001978874206543,0.22519558668136597,9.999999747378752e-05,,,,0.0
386,112.0,3.0095155239105225,0.20594419538974762,9.999999747378752e-05,,,,0.0
387,113.0,3.051271915435791,0.1979946792125702,9.999999747378752e-05,,,,0.0
388,113.0,3.0331473350524902,0.2007872760295868,9.999999747378752e-05,,,,0.0
389,112.0,3.0320231914520264,0.24409613013267517,9.999999747378752e-05,,,,0.0
390,113.0,3.017285108566284,0.21929575502872467,9.999999747378752e-05,,,,0.0
391,113.0,3.000941276550293,0.20828138291835785,9.999999747378752e-05,,,,0.0
392,113.0,3.009422779083252,0.21099703013896942,9.999999747378752e-05,,,,0.0
393,113.0,2.958285093307495,0.22212883830070496,9.999999747378752e-05,,,,0.0
394,113.0,2.978759288787842,0.22015725076198578,9.999999747378752e-05,,,,0.0
395,113.0,2.9744558334350586,0.212275892496109,9.999999747378752e-05,,,,0.0
396,113.0,2.947115421295166,0.21572187542915344,9.999999747378752e-05,,,,0.0
397,113.0,2.9399101734161377,0.21576112508773804,9.999999747378752e-05,,,,0.0
398,113.0,2.9163544178009033,0.2137095034122467,9.999999747378752e-05,,,,0.0
399,113.0,2.8987643718719482,0.21370863914489746,9.999999747378752e-05,,,,0.0
400,113.0,2.9015188217163086,0.1952473670244217,9.999999747378752e-05,,,,0.0
401,113.0,2.887732744216919,0.1939224749803543,9.999999747378752e-05,,,,0.0
402,113.0,2.90232515335083,0.17627327144145966,9.999999747378752e-05,,,,0.0
403,113.0,2.86889910697937,0.19005882740020752,9.999999747378752e-05,,,,0.0
404,113.0,2.8653359413146973,0.2007666528224945,9.999999747378752e-05,,,,0.0
405,113.0,2.8301033973693848,0.2024633288383484,9.999999747378752e-05,,,,0.0
406,113.0,2.8329241275787354,0.2115594446659088,9.999999747378752e-05,,,,0.0
407,113.0,2.7879817485809326,0.19589053094387054,9.999999747378752e-05,,,,0.0
408,113.0,2.7575011253356934,0.18593186140060425,9.999999747378752e-05,,,,0.0
409,113.0,2.749150276184082,0.19487492740154266,9.999999747378752e-05,,,,0.0
410,113.0,2.723478078842163,0.1911788284778595,9.999999747378752e-05,,,,0.0
411,113.0,2.708106279373169,0.1797773241996765,9.999999747378752e-05,,,,0.0
412,113.0,2.681529998779297,0.18009766936302185,9.999999747378752e-05,,,,0.0
413,113.0,2.693974018096924,0.17810048162937164,9.999999747378752e-05,,,,0.0
414,113.0,2.65653920173645,0.1994924247264862,9.999999747378752e-05,,,,0.0
415,113.0,2.673743724822998,0.17518241703510284,9.999999747378752e-05,,,,0.0
416,113.0,2.661059617996216,0.17790751159191132,9.999999747378752e-05,,,,0.0
417,113.0,2.6491568088531494,0.19003549218177795,9.999999747378752e-05,,,,0.0
418,113.0,2.685296058654785,0.17320480942726135,9.999999747378752e-05,,,,0.0
419,113.0,2.676954984664917,0.16834834218025208,9.999999747378752e-05,,,,0.0
420,113.0,2.645785331726074,0.17154482007026672,9.999999747378752e-05,,,,0.0
421,113.0,2.6604278087615967,0.1725778728723526,9.999999747378752e-05,,,,0.0
422,113.0,2.6458520889282227,0.1527310609817505,9.999999747378752e-05,,,,0.0
423,113.0,2.6756532192230225,0.1487201452255249,9.999999747378752e-05,,,,0.0
424,113.0,2.6417198181152344,0.1876968890428543,9.999999747378752e-05,,,,0.0
425,113.0,2.6284170150756836,0.17981202900409698,9.999999747378752e-05,,,,0.0
426,113.0,2.6292788982391357,0.16809172928333282,9.999999747378752e-05,,,,0.0
427,113.0,2.679161787033081,0.16961009800434113,9.999999747378752e-05,,,,0.0
428,113.0,2.670851469039917,0.1694314032793045,9.999999747378752e-05,,,,0.0
429,113.0,2.6552109718322754,0.15890784561634064,9.999999747378752e-05,,,,0.0
430,113.0,2.6813013553619385,0.176911860704422,9.999999747378752e-05,,,,0.0
431,113.0,2.6618494987487793,0.16153429448604584,9.999999747378752e-05,,,,0.0
432,113.0,2.6563992500305176,0.16222542524337769,9.999999747378752e-05,,,,0.0
433,113.0,2.680767297744751,0.16091713309288025,9.999999747378752e-05,,,,0.0
434,113.0,2.68696928024292,0.15123410522937775,9.999999747378752e-05,,,,0.0
435,113.0,2.688080310821533,0.15231481194496155,9.999999747378752e-05,,,,0.0
436,113.0,2.7108352184295654,0.16490685939788818,9.999999747378752e-05,,,,0.0
437,113.0,2.708683967590332,0.1601698398590088,9.999999747378752e-05,,,,0.0
438,113.0,2.722808599472046,0.169876828789711,9.999999747378752e-05,,,,0.0
439,113.0,2.715771436691284,0.15943555533885956,9.999999747378752e-05,,,,0.0
440,113.0,2.7193634510040283,0.17551349103450775,9.999999747378752e-05,,,,0.0
441,113.0,2.7433536052703857,0.1608687788248062,9.999999747378752e-05,,,,0.0
442,113.0,2.7469265460968018,0.15361908078193665,9.999999747378752e-05,,,,0.0
443,113.0,2.7499053478240967,0.17523841559886932,9.999999747378752e-05,,,,0.0
444,113.0,2.758059024810791,0.17872846126556396,9.999999747378752e-05,,,,0.019999999552965164
445,113.0,2.773977279663086,0.1680229753255844,9.999999747378752e-05,,,,0.019999999552965164
446,113.0,2.8010447025299072,0.16183215379714966,9.999999747378752e-05,,,,0.019999999552965164
447,113.0,2.802138090133667,0.1608053296804428,9.999999747378752e-05,,,,0.019999999552965164
448,113.0,2.809674024581909,0.17398716509342194,9.999999747378752e-05,,,,0.019999999552965164
449,113.0,2.814861297607422,0.16135089099407196,9.999999747378752e-05,,,,0.019999999552965164
450,113.0,2.838806390762329,0.17115023732185364,9.999999747378752e-05,,,,0.019999999552965164
451,114.0,2.857694387435913,0.1856030523777008,9.999999747378752e-05,,,,0.019999999552965164
452,114.0,2.8668599128723145,0.16541355848312378,9.999999747378752e-05,,,,0.019999999552965164
453,114.0,2.8792436122894287,0.18701063096523285,9.999999747378752e-05,,,,0.019999999552965164
454,114.0,2.9185619354248047,0.20070329308509827,9.999999747378752e-05,,,,0.019999999552965164
455,114.0,2.912476062774658,0.18170303106307983,9.999999747378752e-05,,,,0.019999999552965164
456,114.0,2.9252655506134033,0.18193304538726807,9.999999747378752e-05,,,,0.019999999552965164
457,114.0,2.932817220687866,0.22090424597263336,9.999999747378752e-05,,,,0.019999999552965164
458,114.0,2.9382691383361816,0.20103082060813904,9.999999747378752e-05,,,,0.019999999552965164
459,114.0,2.9365622997283936,0.21417398750782013,9.999999747378752e-05,,,,0.019999999552965164
460,114.0,2.969632148742676,0.18770939111709595,9.999999747378752e-05,,,,0.019999999552965164
461,114.0,2.949964761734009,0.21772201359272003,9.999999747378752e-05,,,,0.019999999552965164
462,114.0,2.9631428718566895,0.21832242608070374,9.999999747378752e-05,,,,0.029999999329447746
463,114.0,2.9580376148223877,0.2118890881538391,9.999999747378752e-05,,,,0.029999999329447746
464,114.0,2.9655632972717285,0.23339049518108368,9.999999747378752e-05,,,,0.029999999329447746
465,114.0,2.9584901332855225,0.20127931237220764,9.999999747378752e-05,,,,0.029999999329447746
466,114.0,2.972275495529175,0.21869347989559174,9.999999747378752e-05,,,,0.029999999329447746
467,114.0,2.972397565841675,0.21111838519573212,9.999999747378752e-05,,,,0.029999999329447746
468,114.0,2.979092836380005,0.21378102898597717,9.999999747378752e-05,,,,0.029999999329447746
469,114.0,2.970308542251587,0.22298243641853333,9.999999747378752e-05,,,,0.009999999776482582
470,114.0,2.9737906455993652,0.22534392774105072,9.999999747378752e-05,,,,0.009999999776482582
471,114.0,2.964127779006958,0.20221586525440216,9.999999747378752e-05,,,,0.009999999776482582
472,114.0,2.9324750900268555,0.22769328951835632,9.999999747378752e-05,,,,0.009999999776482582
473,114.0,2.925973653793335,0.22840942442417145,9.999999747378752e-05,,,,0.009999999776482582
474,114.0,2.9019343852996826,0.23310403525829315,9.999999747378752e-05,,,,0.009999999776482582
475,114.0,2.9040298461914062,0.21587184071540833,9.999999747378752e-05,,,,0.009999999776482582
476,114.0,2.922208786010742,0.206017404794693,9.999999747378752e-05,,,,0.009999999776482582
477,114.0,2.896062135696411,0.20407329499721527,9.999999747378752e-05,,,,0.019999999552965164
478,114.0,2.8997280597686768,0.20441944897174835,9.999999747378752e-05,,,,0.019999999552965164
479,114.0,2.859766721725464,0.2214452475309372,9.999999747378752e-05,,,,0.019999999552965164
480,114.0,2.837071418762207,0.2157440334558487,9.999999747378752e-05,,,,0.019999999552965164
481,114.0,2.837796926498413,0.21570560336112976,9.999999747378752e-05,,,,0.019999999552965164
482,114.0,2.8116068840026855,0.2121487259864807,9.999999747378752e-05,,,,0.019999999552965164
483,114.0,2.804372787475586,0.19731904566287994,9.999999747378752e-05,,,,0.019999999552965164
484,114.0,2.8015928268432617,0.21353553235530853,9.999999747378752e-05,,,,0.019999999552965164
485,114.0,2.7633228302001953,0.23051394522190094,9.999999747378752e-05,,,,0.019999999552965164
486,114.0,2.757589340209961,0.20218783617019653,9.999999747378752e-05,,,,0.019999999552965164
487,114.0,2.7429282665252686,0.2204696089029312,9.999999747378752e-05,,,,0.009999999776482582
488,114.0,2.7358620166778564,0.2118673473596573,9.999999747378752e-05,,,,0.009999999776482582
489,114.0,2.737546682357788,0.20761388540267944,9.999999747378752e-05,,,,0.009999999776482582
490,114.0,2.724010705947876,0.19651712477207184,9.999999747378752e-05,,,,0.009999999776482582
491,114.0,2.6953744888305664,0.1964099109172821,9.999999747378752e-05,,,,0.009999999776482582
492,114.0,2.671607255935669,0.1894153505563736,9.999999747378752e-05,,,,0.009999999776482582
493,114.0,2.6562862396240234,0.2051071971654892,9.999999747378752e-05,,,,0.009999999776482582
494,114.0,2.6579346656799316,0.1852380931377411,9.999999747378752e-05,,,,0.009999999776482582
495,114.0,2.624258041381836,0.18942900002002716,9.999999747378752e-05,,,,0.009999999776482582
496,114.0,2.618088722229004,0.20412485301494598,9.999999747378752e-05,,,,0.009999999776482582
497,114.0,2.5879950523376465,0.21328595280647278,9.999999747378752e-05,,,,0.009999999776482582
498,114.0,2.559192419052124,0.1954713612794876,9.999999747378752e-05,,,,0.009999999776482582
499,114.0,2.5361194610595703,0.19309090077877045,9.999999747378752e-05,,,,0.009999999776482582
500,114.0,2.5359342098236084,0.18550528585910797,9.999999747378752e-05,,,,0.009999999776482582
501,114.0,2.515604019165039,0.18752992153167725,9.999999747378752e-05,,,,0.009999999776482582
502,114.0,2.4916679859161377,0.19804106652736664,9.999999747378752e-05,,,,0.0
503,115.0,2.477652072906494,0.17812024056911469,9.999999747378752e-05,,,,0.0
504,114.0,2.4411392211914062,0.18336521089076996,9.999999747378752e-05,,,,0.0
505,114.0,2.4132769107818604,0.18854230642318726,9.999999747378752e-05,,,,0.0
506,114.0,2.4056100845336914,0.17035147547721863,9.999999747378752e-05,,,,0.0
507,114.0,2.4158668518066406,0.17624996602535248,9.999999747378752e-05,,,,0.009999999776482582
508,114.0,2.3775336742401123,0.17818018794059753,9.999999747378752e-05,,,,0.009999999776482582
509,114.0,2.3787477016448975,0.17686350643634796,9.999999747378752e-05,,,,0.009999999776482582
510,114.0,2.3493993282318115,0.17243655025959015,9.999999747378752e-05,,,,0.009999999776482582
511,114.0,2.366394281387329,0.1750868409872055,9.999999747378752e-05,,,,0.009999999776482582
512,114.0,2.3476340770721436,0.16537021100521088,9.999999747378752e-05,,,,0.009999999776482582
513,114.0,2.317943811416626,0.1711643636226654,9.999999747378752e-05,,,,0.009999999776482582
514,114.0,2.2980940341949463,0.17199496924877167,9.999999747378752e-05,,,,0.009999999776482582
515,114.0,2.266784906387329,0.16650007665157318,9.999999747378752e-05,,,,0.019999999552965164
516,114.0,2.26798152923584,0.17506052553653717,9.999999747378752e-05,,,,0.019999999552965164
517,114.0,2.2499303817749023,0.1731383502483368,9.999999747378752e-05,,,,0.019999999552965164
518,114.0,2.2254858016967773,0.16934315860271454,9.999999747378752e-05,,,,0.019999999552965164
519,114.0,2.224761486053467,0.1730121672153473,9.999999747378752e-05,,,,0.019999999552965164
520,114.0,2.2247393131256104,0.16160716116428375,9.999999747378752e-05,,,,0.019999999552965164
521,114.0,2.1978564262390137,0.16369664669036865,9.999999747378752e-05,,,,0.019999999552965164
522,114.0,2.1690375804901123,0.16673313081264496,9.999999747378752e-05,,,,0.019999999552965164
523,115.0,2.1663284301757812,0.1578468233346939,9.999999747378752e-05,,,,0.019999999552965164
524,114.0,2.1554572582244873,0.1702260971069336,9.999999747378752e-05,,,,0.019999999552965164
525,114.0,2.1602113246917725,0.15215502679347992,9.999999747378752e-05,,,,0.019999999552965164
526,115.0,2.143061876296997,0.14894329011440277,9.999999747378752e-05,,,,0.019999999552965164
527,115.0,2.126126766204834,0.16335350275039673,9.999999747378752e-05,,,,0.029999999329447746
528,115.0,2.1189591884613037,0.16618773341178894,9.999999747378752e-05,,,,0.029999999329447746
529,114.0,2.107330560684204,0.15625561773777008,9.999999747378752e-05,,,,0.029999999329447746
530,114.0,2.1001498699188232,0.15368854999542236,9.999999747378752e-05,,,,0.029999999329447746
531,114.0,2.1002559661865234,0.1627541333436966,9.999999747378752e-05,,,,0.03999999910593033
532,114.0,2.0996291637420654,0.1493520736694336,9.999999747378752e-05,,,,0.029999999329447746
533,114.0,2.076005220413208,0.16084226965904236,9.999999747378752e-05,,,,0.03999999910593033
534,114.0,2.0798628330230713,0.15539376437664032,9.999999747378752e-05,,,,0.03999999910593033
535,114.0,2.071509838104248,0.1518346071243286,9.999999747378752e-05,,,,0.05999999865889549
536,114.0,2.061163902282715,0.16023629903793335,9.999999747378752e-05,,,,0.07000000029802322
537,114.0,2.047264337539673,0.1633003056049347,9.999999747378752e-05,,,,0.07999999821186066
538,114.0,2.032545566558838,0.1521102339029312,9.999999747378752e-05,,,,0.07999999821186066
539,114.0,2.015439987182617,0.14695997536182404,9.999999747378752e-05,,,,0.09000000357627869
540,114.0,2.013967514038086,0.14489172399044037,9.999999747378752e-05,,,,0.07999999821186066
541,115.0,1.9939651489257812,0.1517997831106186,9.999999747378752e-05,,,,0.09000000357627869
542,115.0,1.9627485275268555,0.1442590355873108,9.999999747378752e-05,,,,0.09000000357627869
543,115.0,1.9612759351730347,0.1455705165863037,9.999999747378752e-05,,,,0.09000000357627869
544,115.0,1.9449690580368042,0.1438964307308197,9.999999747378752e-05,,,,0.09000000357627869
545,115.0,1.9451667070388794,0.13330429792404175,9.999999747378752e-05,,,,0.09000000357627869
546,115.0,1.9446145296096802,0.13255684077739716,9.999999747378752e-05,,,,0.09000000357627869
547,115.0,1.9392169713974,0.1432979702949524,9.999999747378752e-05,,,,0.10000000149011612
548,115.0,1.9388327598571777,0.13823623955249786,9.999999747378752e-05,,,,0.10000000149011612
549,115.0,1.9441204071044922,0.13275909423828125,9.999999747378752e-05,,,,0.10000000149011612
550,115.0,1.936301350593567,0.13867338001728058,9.999999747378752e-05,,,,0.10000000149011612
551,115.0,1.9240013360977173,0.13464653491973877,9.999999747378752e-05,,,,0.10000000149011612
552,115.0,1.9235618114471436,0.13728730380535126,9.999999747378752e-05,,,,0.09000000357627869
553,115.0,1.929236888885498,0.1305023729801178,9.999999747378752e-05,,,,0.09000000357627869
554,115.0,1.9384028911590576,0.14018411934375763,9.999999747378752e-05,,,,0.09000000357627869
555,115.0,1.9123097658157349,0.13993963599205017,9.999999747378752e-05,,,,0.09000000357627869
556,115.0,1.9149423837661743,0.14819230139255524,9.999999747378752e-05,,,,0.07999999821186066
557,115.0,1.9130020141601562,0.14649797976016998,9.999999747378752e-05,,,,0.07999999821186066
558,115.0,1.903156042098999,0.13698680698871613,9.999999747378752e-05,,,,0.07000000029802322
559,115.0,1.9019829034805298,0.13680891692638397,9.999999747378752e-05,,,,0.07000000029802322
560,115.0,1.897542953491211,0.14155399799346924,9.999999747378752e-05,,,,0.05000000074505806
561,115.0,1.889528512954712,0.14127634465694427,9.999999747378752e-05,,,,0.03999999910593033
562,115.0,1.8815388679504395,0.1307375133037567,9.999999747378752e-05,,,,0.029999999329447746
563,115.0,1.8878235816955566,0.1372593194246292,9.999999747378752e-05,,,,0.029999999329447746
564,115.0,1.8761582374572754,0.14084739983081818,9.999999747378752e-05,,,,0.019999999552965164
565,115.0,1.856721043586731,0.14257247745990753,9.999999747378752e-05,,,,0.019999999552965164
566,115.0,1.8508630990982056,0.13941562175750732,9.999999747378752e-05,,,,0.009999999776482582
567,115.0,1.8576818704605103,0.13505713641643524,9.999999747378752e-05,,,,0.009999999776482582
568,115.0,1.8520432710647583,0.1323813647031784,9.999999747378752e-05,,,,0.009999999776482582
569,115.0,1.8545843362808228,0.1309717893600464,9.999999747378752e-05,,,,0.009999999776482582
